newspaper;title;date;abstract;link
Financial Times;crypto craze takes gaming industry by stormpremiumcontent;January 10, 2022;...sid.v@ft.com.the gamers getting behind crypto  yosuke matsuda, president of storied video game developer square enix, had a gift for crypto-land on new year’s day: a wholehearted endorsement of nfts, themetaverse...;https://www.ft.com/content/304be1c6-13ca-4139-92f5-0c4c9c314468
Financial Times;a history of cryptocurrency, from gaming tokens to a $2tn market;November 30, 2021;...themetaversemight look like a cutting-edge concept, with people creating digital versions of themselves to interact with other avatars in a virtual world, but this is a nearly 20-year-old idea, only slightly...;https://www.ft.com/content/78431430-1afb-4712-bb75-424788c60583
Financial Times;apple’s main event is still the iphone;September 10, 2021;...but this does seem a first step on the road to the augmented and virtual reality “metaverse” that mark zuckerberg predicts....;https://www.ft.com/content/f26fd8c1-5cfb-4680-bcdb-378fd1fffa59
Financial Times;firstft: facebook puts young users at centre of growth strategy;October 26, 2021;...facebook bungled efforts to curb explosion of hate speech ahead of capitol attack  facebook confronts growth problems as number of young users in us declines  facebook’s demons will follow it into themetaverse...;https://www.ft.com/content/526d2ec9-9081-43ed-89ec-e077448895cf
Financial Times;the new premier league owner with a power struggle off the pitchpremiumcontent;January 22, 2022;...such a deal would follow microsoft’s $75bn acquisition of activision blizzard, a move designed to propel the technology company into themetaverse, the immersive virtual worlds being built by big tech companies...;https://www.ft.com/content/6410eda0-cf8a-476a-a6a7-57d39595339d
Financial Times;apple vs epic games court case yielded comedy and existential questions;June 1, 2021;...instead of latching on to buzzwords such as “metaverse”, perhaps we should simply agree that “game” is an expansive, versatile term, that it contains multitudes....;https://www.ft.com/content/47cc67bb-d83a-4ff8-9d05-747652889f86
Financial Times;cvc’s win is real madrid’s losspremiumcontent;December 18, 2021;...in a rare acquisition move by the world’s largest sportswear maker, nike acquired nft collectibles studio rtfkt this week to establish its footprint in themetaverse....;https://www.ft.com/content/96ffea75-b8df-4ecf-924b-26162acee313
Financial Times;reassessing robots’ roles;September 23, 2021;...elsewhere in european start-ups, the virtual-world company improbable unveiled a software project called “project morpheus” which may finally help justify its loftymetaverseambitions....;https://www.ft.com/content/727096e2-cd98-4cc0-8457-fa52528828cf
Financial Times;firstft: supply shortages dent tech earnings;October 29, 2021;...facebook changes name to meta the corporate rebranding reflects the company’s push to build a digital avatar-filled virtual world known as themetaverseas it battles a deepening public relations crisis...;https://www.ft.com/content/beb063a3-ad12-47fc-94c5-2f0149df3c0b
Financial Times;‘future-ready’ in-house legal teams hone strategy roles;May 12, 2022;...trained in sustainable business practices and in “web3” principles — that is, to equip lawyers as the internet evolves based on the development of blockchain, cryptocurrencies, and the virtual world of themetaverse...;https://www.ft.com/content/8fcc428b-a577-43fa-8af7-a597a6f089fd
Financial Times;employees pleaded with facebook to stop letting politicians bend rules;October 25, 2021;...“instead of investing in 10,000 engineers to make themetaverse, invest in 10,000 engineers to make our world safer,” she said....;https://www.ft.com/content/67ad6eda-eb1c-4c97-bb3e-464c65bd63e7
Financial Times;central banks get serious on inflation;December 17, 2021;...but this is an interview with a difference: it takes place in themetaverse.recommended newsletters  the week ahead — start every week with a preview of what’s on the agenda....;https://www.ft.com/content/aefa2e83-865a-4d08-bb07-445e35969af3
Financial Times;apple is in search of the next big thing — but perhaps it shouldn’t be;September 10, 2021;...it doesn’t worry about the “metaverse”, content moderation or hacked elections, and newspaper companies haven’t worked out how to shake it down. it just ships....;https://www.ft.com/content/1d262c54-0956-4590-8e3f-6447beba028f
Financial Times;private equity digs miner’s balance sheetpremiumcontent;December 1, 2021;...harassment claims (ft)  activist bluebell capital calls on glencore to spin off coal assets (ft)  biden considering richard cordray as fed’s top banking regulator (wsj)  softbank invests in south koreanmetaverse...;https://www.ft.com/content/60ba2335-3ad1-4323-a788-782b486857a9
Financial Times;firstft: a crushing night for democrats in virginia;November 3, 2021;...into themetaverse: how sci-fi shapes our attitudes to the future from the terminator to japanese manga, powerful narratives drive fear or reassurance around tech....;https://www.ft.com/content/896b0158-c8c6-4e42-92e3-6102022c97ba
Financial Times;meeting in the new hybrid world of work;September 10, 2021;...chief executive mark zuckerberg has previously talked of creating a “metaverse”, a digital space for both social time as well as work....;https://www.ft.com/content/870c843d-adee-4cbc-9f81-4f758aa7957d
Financial Times;when final fantasy met donald duck: are we at peak game crossover?;July 27, 2021;...this is all part of epic games’s plan to create a gamingmetaversethat can act as a marketing platform for any media product with an upcoming release....;https://www.ft.com/content/76065f3c-8804-4b44-b05f-1b133b462428
Financial Times;top tips from a master of the uk m&a gamepremiumcontent;December 23, 2021;...industry stalwarts must now decide whether to embrace themetaverse....;https://www.ft.com/content/97b57ea6-d513-41aa-9607-cb761e0da4c2
Financial Times;roblox closes at $38bn valuation on first day of trading;March 10, 2021;...private investors valued fortnite developer epic games, another company associated with themetaverse, at $17.3bn last year after an almost $1.8bn financing....;https://www.ft.com/content/8ff42e68-266a-46d1-9e7e-584c87a40b72
Financial Times;toyota slashes as semis squeezed;August 19, 2021;...cars to attract employees and european start-ups have been flexing their muscles with a €1bn acquisition splurge.tech tools — facebook’s horizon workrooms  facebook has unveiled part of its vision for themetaverse...;https://www.ft.com/content/69824d9d-a126-46dc-949e-0ac18154fec9
Financial Times;business trends, risks and people to watch in 2022;December 30, 2021;...but zuckerberg has recently shown less appetite for taking on publicly facebook’s growing army of critics, instead devoting his energy to steering the company’s next big technology shift, to themetaverse...;https://www.ft.com/content/63c5fab2-e695-4f72-9f9e-3ee5e5b90270
Financial Times;discord has won over gamers. now it wants everybody else;August 24, 2021;...musician grimes used the new stage feature to tease an unreleased song to 100,000 fans on her server, called the grimesmetaverse(super beta)....;https://www.ft.com/content/7e878e72-38b2-427a-a325-6a419d9f1c88
Financial Times;immaterial gains: the nft boom comes for fashion;August 25, 2021;...according to bnv team member simone berry, it’s about preparing for a future in which we all spend more time in themetaverse, a sort of convergence of digital worlds where increasing amounts of our work...;https://www.ft.com/content/556efec9-c391-4a40-84a0-76231b4ce065
Financial Times;us labour market picks up momentum after summer lull;November 5, 2021;...virtual worlds have long been a common theme in science fiction, but in recent weeks the term “metaverse” has entered the public discourse, with facebook rebranding itself as meta and aiming to be the first...;https://www.ft.com/content/09b5f463-ccd6-4022-8228-b2fe2dafa509
Financial Times;‘the fool doth think he is wise’premiumcontent;November 2, 2021;...(new york times)  meta-vision the rise of decentralised finance has sent venture capitalists, hedge funds and wall street veterans on a mad dash to capitalise on the fast-emerging “metaverse” encapsulating...;https://www.ft.com/content/fdb32618-c6c5-4b46-9923-71d5f4ce4e12
Financial Times;a tale of two cultures: must britain choose between science and the arts?;December 10, 2021;...“facebook is now talking about themetaverseand we are shifting provision to screen-based technologies....;https://www.ft.com/content/a490ffcd-567d-4201-9991-ded3f847b49d
Financial Times;prospering in the pandemic: winners and losers of the covid era;January 3, 2022;...it is now in a headlong dash to build its version of themetaverse. hannah murphy in san francisco8....;https://www.ft.com/content/8075a9c5-3c43-48a5-b507-5b8f5904f443
Financial Times;art prize winners use technology to tackle southeast asia’s big issues;May 14, 2021;...an exhibition of the julius baer prize finalists also featured at art fair philippines, who presented their event of 43 local and international exhibitors through an all-digital programme called “themetaverse...;https://www.ft.com/content/6c20bf2d-6199-45d0-8635-8a47224e32c9
