newspaper;title;date;abstract;link
Forbes;tech trends to watch in 2022;Feb 22, 2022;"in 2022, we’ll remain far away from a ""metaverse,"" but tech innovators will continue to build out virtual reality and other technologies supportive of more immersive work experiences for distributed workforces.";https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/forbestechcouncil/2022/02/22/tech-trends-to-watch-in-2022/
Forbes;this week in xr: forevr games raise, snap camera upgrades, tik tok ar effects, venice vr;Aug 26, 2021;the metaverse fades from the headlines.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/charliefink/2021/08/26/this-week-in-xr-forevr-games-raise-snap-camera-upgrades-tik-tok-effects-studios-and-venice-vr/
Forbes;2022 - what’s next?;Dec 18, 2021;what will 2022 bring? war with russia, a surrender of our social lives to robots and the metaverse, a market rally and the end of covid?;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/mikeosullivan/2021/12/18/2022whats-next/
Forbes;this week in xr: fortnite’s billion dollar metaverse, surgical robots, xr art, immersive concerts, nvidia too;Apr 16, 2021;big money stoking ambition and innovation in a busy news week.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/charliefink/2021/04/16/this-week-in-xr-fortnites-billion-dollar-metaverse-surgical-robots-xr-art-and-immersive-concerts/
Forbes;2.6 million fake faces: ai generated people may be the future of the metaverse, celebrity, and perhaps ... all of us;Apr 11, 2021;if generated photos keeps making millions of fake people, they might be hearing from the models’ union.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/johnkoetsier/2021/04/11/26-million-fake-faces-ai-generated-people-are-the-future-of-the-metaverse-celebrity-and-perhaps--all-of-us/
Forbes;hexa 3d raises $20.5 million series a funding round;Mar 1, 2023;hexa, a 3d asset visualization and management platform, announced it has raised a $20.5 million series a round led by point 72 ventures and existing investors.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/charliefink/2023/03/01/hexa-3d-raises-205-m-series-a-funding-round/
Forbes;how marketing for web 3.0 will evolve in 2022;Feb 22, 2022;the dawn of web 3.0 has already begun to encapsulate these core concepts with the growing prominence of nfts, cryptocurrency, the metaverse and other decentralized technology—and marketers need to know how to talk about these topics effectively.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/forbescommunicationscouncil/2022/02/22/how-marketing-for-web-30-will-evolve-in-2022/
Forbes;will innovation make us better off?;Jan 8, 2022;innovations from the metaverse, quantum computing to dao's are revolutionising our world, in particular they can make us healthier, but maybe our mental health will suffer.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/mikeosullivan/2022/01/08/will-innovation-make-us-better-off/
Forbes;paving the way for the metaverse: exclusive interview with the ceo of genies about the 3d avatar company’s present and future;Feb 25, 2021;the revenue from virtual worlds could approach $400 billion by 2025 and many in the gaming, fashion, art, music, business, and tech industries are looking for ways to enter this area with impact. genies is a 3d avatar company that is already paving the way.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/cathyhackl/2021/02/25/paving-the-way-for-the-metaverse-exclusive-interview-with-the-ceo-of-genies-about-the-3d-avatar-companys-present--future/
Forbes;michael carter-williams wants to drive you into a new dimension;Oct 18, 2021;michael carter-williams is the head of metaverse athletics for the 5d metaverse project 'wilder world'. the 2014 nba rookie of the year is helping nba players learn more about nfts and is expanding his profile into being more than just an athlete!;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/jacksonweimer/2021/10/18/michael-carter-williams-wants-to-drive-you-into-a-new-dimension/
Forbes;earnings season shows zooming demand for the cloud;Feb 8, 2022;meta platforms (fb) shares plummeted last week after executives said future profitability will not meet expectations as the company spends to build the foundation for its metaverse. here is how to still win.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/jonmarkman/2022/02/08/earnings-season-shows-zooming-demand-for-the-cloud/
Forbes;fortnite’s marvel deal will last years, and is part of a massive metaverse master plan;Oct 24, 2020;fortnite's marvel deal will expand beyond this season, and appears to be part of a much larger plan for the game, which is now trying to birth the metaverse in full.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/paultassi/2020/10/24/fortnites-marvel-deal-will-last-years-and-is-part-of-a-massive-metaverse-master-plan/
Forbes;he sold a digital ‘cryptopunk’ for $7.5 million. now figma ceo dylan field is ready to move into the ‘metaverse.’;Mar 18, 2021;"on top of running a $2 billion-valuation design software startup, dylan field has become a leading collector and advocate for digital art. the ceo talks beeple, nfts, environmental impact and the ""metaverse.""";https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/editors-picks
Forbes;why foxconn expects an ‘unprecedented’ first quarter despite pandemic disruptions;Jan 28, 2022;the world’s largest contract assembler of consumer electronics expects a strong start to 2022, despite any pandemic-related disruptions, thanks to strong orders for electric vehicles and hardware for the metaverse future.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/ralphjennings/2022/01/28/why-foxconn-expects-an-unprecedented-first-quarter-despite-pandemic-disruptions/
Forbes;dundas and dressx bring see now wear now to paris fashion week;Mar 7, 2023;the “see now, wear now” look which dropped on the dressx app just prior to the show, enabled guests including vogue’s suzy menkes to try it on virtually even before it had walked the runway irl.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/stephaniehirschmiller/2023/03/07/dundas-teams-up-with-dressx-at-pfw-creating-the-shows-first-look-as-an-ar-wearable/
Forbes;‘fortnite’ metaverse: blade skin live now, bts event live tonight;Sep 25, 2020;while the future of fortnite as the metaverse may be tied up in court with epic’s fights against apple and google, in terms of its branding deals, we have probably never been in an era like this before.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/paultassi/2020/09/25/fortnite-metaverse-blade-skin-live-now-bts-event-live-tonight/
Forbes;the five biggest gaming technology trends in 2022;Feb 28, 2022;technology in the world of gaming is evolving fast, and games have long been the place where we see tech innovations in action. here, we look at the biggest gaming tech trends in 2022, including cloud gaming, vr, the metaverse, nfts, and esports.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/bernardmarr/2022/02/28/the-five-biggest-gaming-technology-trends-in-2022/
Forbes;‘fortnite’ is building the metaverse whether you realize it or not;Dec 27, 2019;fortnite is building something much bigger than a battle royale game, whether you can see that taking shape yet or not.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/editors-picks
Forbes;this week in xr: facebook workrooms, and the no code geenee webar builder;Aug 19, 2021;"facebook's andrew ""boz"" bosworth says workrooms hint at the metaverse ahead.";https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/charliefink/2021/08/19/this-week-in-xr-facebook-workrooms-and-the-no-code-geenee-webar-builder/
Forbes;visa buys an nft | bitcoin’s $50,000 spike;Aug 30, 2021;visa steps into the metaverse. bitcoin crosses $50,000 for the first time since may.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/cryptoconfidential/2021/08/30/visa-buys-an-nft--bitcoins-50000-spike/
Forbes;this week in xr: ar contacts, the president of israel, fortnite’s metaverse;Apr 30, 2020;xr makes the most of the situation.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/charliefink/2020/04/30/this-week-in-xr-ar-contacts-the-president-of-isreal-fortnites-metaverse/
Forbes;i am watching ‘inception’ in ‘fortnite’ and metaverse aside, it’s not great;Jun 26, 2020;fortnite is airing full movies inside the game now, starting with inception, batman begins and the prestige. it's not exactly a great experience so far.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/editors-picks
Forbes;fortnite’s travis scott concert was a stunning spectacle and a glimpse at the metaverse;Apr 23, 2020;fortnite's travis scott astronomical show is an instant piece of internet history.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/editors-picks
Forbes;metaverse weekly: space jam premieres with nfts, buffalo london collabs with the fabricant, harry potter store gets new vr experiences, american express gets into nfts;Jul 18, 2021;metaverse-related news don't slow down in the summer. this edition includes news from brands like zoom, barclays, twitter, brookfield properties, roblox, sony music and more.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/cathyhackl/2021/07/18/metaverse-weekly-space-jam-premieres-with-nfts-buffalo-london-collabs-with-the-fabricant-harry-potter-store-gets-new-vr-experiences-american-express-gets-into-nfts/
Forbes;metaverse weekly: ralph lauren enters esports arena, christian louboutin presents loubifuture, tiktok stars launch virtual beings, beeple launches wenew and more;Jun 28, 2021;this week's news include: ralph lauren's partnership with g2, beeple launching wenew, mattel offering hot wheels nfts and more.;https://www.forbes.com/simple-data/search/morehttps://www.forbes.com/sites/cathyhackl/2021/06/28/metaverse-weekly-ralph-lauren-enters-esports-arena-christian-louboutin-presents-loubifuture-tiktok-stars-launch-virtual-beings-beeple-launches-wenew-and-more/
